date,close,open,high,low,vol
2015-07-30,6710,6550,6750,6550,26828
2015-07-31,6690,6710,6730,6570,10045
2015-08-03,6610,6630,6650,6560,12814
2015-08-04,6730,6630,6760,6590,15640
2015-08-05,6850,6730,6880,6650,18246
2015-08-06,6780,6830,6850,6710,18631
2015-08-07,6650,6790,6880,6650,16286
2015-08-10,6540,6630,6630,6460,18516
2015-08-11,6490,6540,6600,6370,19793
2015-08-12,6510,6380,6700,6380,11335
2015-08-13,6610,6450,6640,6420,5174
2015-08-17,6550,6610,6640,6540,7175
2015-08-18,6510,6640,6800,6510,41434
2015-08-19,6490,6490,6580,6400,14261
2015-08-20,6510,6360,6700,6360,18286
2015-08-21,6080,6200,6400,6000,13243
2015-08-24,5930,6040,6130,5800,15460
2015-08-25,6070,5930,6100,5850,17735
2015-08-26,6170,6060,6170,6000,19662
2015-08-27,6150,6300,6400,6150,27170
2015-08-28,6170,6190,6300,6150,24755
2015-08-31,6400,6170,6400,6130,15501
2015-09-01,6390,6350,6510,6310,8833
2015-09-02,6600,6390,6650,6250,21569
2015-09-03,6720,6650,6740,6550,7600
2015-09-04,6480,6640,6740,6330,20336
2015-09-07,6440,6410,6500,6290,10674
2015-09-08,6490,6470,6560,6320,12933
2015-09-09,6540,6530,6580,6390,10645
2015-09-10,6440,6460,6480,6350,26880
2015-09-11,6600,6530,6660,6400,10949
2015-09-14,6490,6570,6620,6430,9388
2015-09-15,6500,6570,6570,6410,7066
2015-09-16,6540,6600,6600,6420,16037
2015-09-17,6590,6540,6660,6440,16892
2015-09-18,6650,6540,6660,6490,16491
2015-09-21,6670,6650,6680,6490,10119
2015-09-22,6790,6620,6840,6620,22503
2015-09-23,6820,6790,6850,6680,20146
2015-09-24,6960,6840,7020,6770,27784
2015-09-25,6940,6980,6980,6840,12513
2015-09-30,6910,6940,6960,6820,6425
2015-10-01,7190,6910,7300,6750,17946
2015-10-02,7190,7250,7320,6900,12863
2015-10-05,7100,7180,7200,7090,16978
2015-10-06,6830,7120,7120,6830,24621
2015-10-07,6820,6800,6890,6790,5746
2015-10-08,6880,6890,6920,6790,5282
2015-10-12,6910,6850,6980,6850,6358
2015-10-13,6960,6930,7010,6850,5081
2015-10-14,6970,6950,6980,6850,3117
2015-10-15,6980,6900,6990,6860,3469
2015-10-16,6970,6970,6970,6890,3779
2015-10-19,7000,6850,7050,6850,2863
2015-10-20,6950,6990,7030,6910,3915
2015-10-21,6950,6950,7000,6890,4554
2015-10-22,6920,6990,6990,6860,8139
2015-10-23,6870,6920,6930,6860,5851
2015-10-26,6900,6870,6970,6730,7571
2015-10-27,6920,6890,6940,6820,1419
2015-10-28,6770,6910,6930,6730,4762
2015-10-29,6710,6820,6820,6670,9094
2015-10-30,6650,6740,6800,6650,10247
2015-11-02,6700,6650,6820,6610,9499
2015-11-03,6810,6700,6860,6680,9363
2015-11-04,6900,6890,7040,6750,10210
2015-11-05,6790,6900,7000,6790,28928
2015-11-06,6750,6750,6910,6750,10394
2015-11-09,6690,6620,6700,6540,12630
2015-11-10,6520,6690,6740,6460,14617
2015-11-11,6560,6470,6670,6470,3778
2015-11-12,6560,6550,6660,6540,8073
2015-11-13,6440,6480,6650,6420,9096
2015-11-16,6500,6400,6510,6400,4405
2015-11-17,6100,6330,6350,5990,69688
2015-11-18,6080,6050,6230,6000,10665
2015-11-19,6050,6170,6170,5960,17682
2015-11-20,6040,6100,6250,6000,14567
2015-11-23,6000,6040,6090,6000,13338
2015-11-24,6040,6010,6160,5980,18274
2015-11-25,6050,6080,6120,6000,9852
2015-11-26,6160,6060,6170,6050,7956
2015-11-27,6100,6160,6170,6020,8174
2015-11-30,6120,6060,6140,6010,7114
2015-12-01,6290,6040,6330,6040,31027
2015-12-02,6300,6290,6350,6210,7206
2015-12-03,6270,6210,6310,6120,8233
2015-12-04,6140,6200,6330,6140,11054
2015-12-07,6210,6280,6280,6130,2444
2015-12-08,6230,6150,6230,6050,11397
2015-12-09,6160,6110,6230,6060,11765
2015-12-10,6120,6050,6170,6050,9399
2015-12-11,6100,6100,6210,6080,4754
2015-12-14,6110,6100,6130,6040,3119
2015-12-15,6140,6010,6180,6010,5334
2015-12-16,6160,6040,6200,6040,6191
2015-12-17,6240,6200,6240,6120,7188
2015-12-18,6280,6240,6280,6180,3366
2015-12-21,6350,6260,6350,6260,5135
2015-12-22,6310,6370,6370,6200,5766
2015-12-23,6310,6370,6370,6230,3435
2015-12-24,6370,6220,6420,6150,6804
2015-12-28,6460,6270,6470,6270,8284
2015-12-29,6560,6480,6570,6400,11461
2015-12-30,6720,6430,6790,6430,10021
2016-01-04,6680,6730,6740,6610,11998
2016-01-05,6840,6610,6880,6610,14583
2016-01-06,6730,6800,6850,6640,6372
