date,close,open,high,low,vol
2014-10-22,10600,9650,10800,9440,2083793
2014-10-23,10700,10450,11000,10000,1159051
2014-10-24,10450,10650,10850,10300,472949
2014-10-27,11800,10400,12000,10400,1841251
2014-10-28,10650,11500,11700,10100,1376578
2014-10-29,10550,10650,11600,10400,1399714
2014-10-30,10850,10550,11450,10550,882987
2014-10-31,10100,10850,10850,10000,546717
2014-11-03,10800,10250,11100,10000,869926
2014-11-04,10400,11050,11300,10300,545260
2014-11-05,9530,10150,10300,9480,512585
2014-11-06,9300,9450,9780,9240,281092
2014-11-07,9660,9300,10200,9230,581997
2014-11-10,9500,9580,9820,9310,241983
2014-11-11,9400,9480,9490,9230,160504
2014-11-12,9430,9350,9580,9300,147511
2014-11-13,9370,9520,9570,9320,118215
2014-11-14,9150,9440,9440,9120,121235
2014-11-17,8980,9050,9220,8770,186864
2014-11-18,9140,9030,9250,8900,124136
2014-11-19,9100,9140,9240,9050,55552
2014-11-20,8830,9050,9190,8830,82496
2014-11-21,9100,8910,9280,8860,135407
2014-11-24,8870,9090,9100,8870,102286
2014-11-25,8800,8860,8950,8770,73928
2014-11-26,8580,8770,8870,8560,111039
2014-11-27,8550,8600,8740,8500,79148
2014-11-28,8610,8610,8670,8500,42892
2014-12-01,8550,8610,8650,8300,91571
2014-12-02,8400,8430,8530,8340,54305
2014-12-03,8420,8310,8550,8310,53846
2014-12-04,8710,8430,8770,8430,49589
2014-12-05,8630,8670,8820,8600,35073
2014-12-08,8840,8770,8850,8640,40173
2014-12-09,8700,8840,8950,8650,35733
2014-12-10,8620,8770,9050,8590,109231
2014-12-11,8350,8630,8760,8350,58029
2014-12-12,8270,8280,8350,8130,79714
2014-12-15,8310,8280,8440,8150,31783
2014-12-16,8200,8380,8380,8130,41555
2014-12-17,8120,8120,8330,8100,53337
2014-12-18,8070,8120,8190,7700,104666
2014-12-19,8150,8080,8200,7990,50184
2014-12-22,8130,8380,8380,7970,42196
2014-12-23,8100,8190,8190,8040,45999
2014-12-24,8270,8150,8350,8050,41341
2014-12-26,8360,8390,8440,8250,32394
2014-12-29,8610,8410,8640,8310,59497
2014-12-30,8550,8600,8700,8430,57210
2015-01-02,8620,8750,8880,8550,91626
2015-01-05,8500,8620,8650,8440,51724
2015-01-06,8370,8500,8500,8230,79631
2015-01-07,8350,8210,8350,8180,49905
2015-01-08,8280,8340,8390,8200,64338
2015-01-09,8330,8230,8450,8210,40293
2015-01-12,8420,8270,8490,8200,57956
2015-01-13,8350,8320,8420,8200,45286
2015-01-14,8600,8340,9150,8240,782028
2015-01-15,8320,8660,8820,8240,265528
2015-01-16,7960,8230,8300,7920,227108
2015-01-19,7960,8000,8190,7910,189117
2015-01-20,8190,8090,8680,8010,876814
2015-01-21,8030,8150,8410,7940,700903
2015-01-22,7970,8050,8150,7800,312754
2015-01-23,7970,7980,8020,7870,129320
2015-01-26,8080,7920,8090,7900,87577
2015-01-27,8040,8040,8120,7900,218495
2015-01-28,8020,7970,8100,7950,85225
2015-01-29,8060,8020,8110,7950,91628
2015-01-30,8050,8060,8090,7890,110057
2015-02-02,7900,8040,8040,7900,113312
2015-02-03,7940,7920,7980,7860,91079
2015-02-04,8030,7940,8100,7940,75948
2015-02-05,8190,8000,8260,8000,211217
2015-02-06,8270,8220,8330,8180,188731
2015-02-09,8180,8290,8290,8080,119323
2015-02-10,8180,8190,8220,8000,79862
2015-02-11,8180,8220,8220,8040,52326
2015-02-12,8210,8170,8240,8100,60511
2015-02-13,8300,8210,8340,8170,73930
2015-02-16,8280,8300,8350,8200,45958
2015-02-17,8260,8280,8390,8180,114854
2015-02-23,8450,8330,8540,8260,148789
2015-02-24,8470,8430,8500,8340,94411
2015-02-25,8380,8460,8510,8350,67716
2015-02-26,8420,8400,8440,8340,41191
2015-02-27,8460,8400,8490,8360,50575
2015-03-02,8400,8460,8500,8310,88297
2015-03-03,8560,8450,8580,8360,119237
2015-03-04,9250,8640,9700,8640,1345585
2015-03-05,9050,9340,9350,8890,457485
2015-03-06,8750,9480,9550,8750,699377
2015-03-09,8600,8650,8700,8440,255978
2015-03-10,8300,8600,8630,8280,214582
2015-03-11,8230,8170,8390,8170,132127
2015-03-12,8340,8240,8400,8240,103743
2015-03-13,8300,8340,8400,8270,77179
2015-03-16,8320,8250,8370,8250,81004
2015-03-17,8660,8370,8760,8330,220855
2015-03-18,8440,8660,8660,8430,125634
2015-03-19,8500,8500,8600,8410,93879
2015-03-20,8550,8550,8660,8500,93705
2015-03-23,8460,8550,8650,8400,126972
2015-03-24,8640,8460,8690,8450,111685
2015-03-25,8800,8730,8830,8660,221791
2015-03-26,8740,8790,8820,8680,105196
2015-03-27,9340,9090,9850,9030,1517918
2015-03-30,9240,9360,9670,9090,514295
2015-03-31,9170,9240,9370,9080,256889
2015-04-01,9800,9110,10400,9100,1342914
2015-04-02,10300,9810,10600,9790,782444
2015-04-03,10000,10500,10550,9940,436541
2015-04-06,10250,10050,10500,9800,391439
2015-04-07,10400,10200,10800,10150,382740
2015-04-08,10250,10450,10550,10050,227881
2015-04-09,10250,10300,10450,10100,178513
2015-04-10,10050,10200,10400,9990,327507
2015-04-13,10300,10100,10450,9990,303844
2015-04-14,10900,10350,11200,10300,784172
2015-04-15,10750,10900,11000,10550,190134
2015-04-16,10350,10650,10850,10250,247607
2015-04-17,10200,10300,10700,9930,293511
2015-04-20,10100,10100,10400,9990,192273
