date,close,open,high,low,vol
2014-04-15,3640,3825,3845,3600,166574
2014-04-16,3720,3645,3730,3605,57841
2014-04-17,3720,3760,3820,3700,40171
2014-04-18,3710,3760,3760,3650,23887
2014-04-21,3670,3690,3720,3665,19128
2014-04-22,3590,3650,3690,3560,47687
2014-04-23,3585,3590,3670,3585,25738
2014-04-24,3555,3580,3640,3510,19337
2014-04-25,3485,3590,3610,3485,32292
2014-04-28,3425,3505,3520,3415,28729
2014-04-29,3315,3405,3445,3300,59675
2014-04-30,3355,3320,3360,3300,30413
2014-05-02,3235,3350,3350,3235,43534
2014-05-07,3230,3280,3280,3170,28701
2014-05-08,3210,3290,3290,3155,25565
2014-05-09,3690,3245,3690,3170,341973
2014-05-12,4240,3895,4240,3845,601311
2014-05-13,4300,4600,4750,4285,2595359
2014-05-14,4250,4360,4380,4115,2434241
2014-05-15,4110,4225,4280,4110,1092764
2014-05-16,4015,4000,4175,3940,1270285
2014-05-19,3935,4070,4140,3920,547340
2014-05-20,3775,4050,4170,3715,991327
2014-05-21,3760,3775,3840,3735,240919
2014-05-22,3740,3810,3865,3735,425997
2014-05-23,3835,3740,3925,3700,512408
2014-05-26,4350,4000,4405,3840,4724166
2014-05-27,3915,4370,4445,3810,3915766
2014-05-28,3560,3925,3995,3545,1124201
2014-05-29,3525,3525,3620,3500,541736
2014-05-30,3405,3520,3550,3405,337749
2014-06-02,3235,3320,3380,3200,329694
2014-06-03,3210,3210,3285,3110,149799
2014-06-05,3275,3215,3475,3170,349725
2014-06-09,3210,3275,3345,3185,136041
2014-06-10,3215,3210,3255,3200,93730
2014-06-11,3375,3250,3385,3205,177795
2014-06-12,3385,3360,3430,3300,122672
2014-06-13,3350,3380,3380,3305,63376
2014-06-16,3320,3350,3435,3320,47153
2014-06-17,3310,3330,3360,3300,73726
2014-06-18,3325,3310,3345,3235,103993
2014-06-19,3325,3290,3335,3285,84940
2014-06-20,3325,3325,3340,3275,58539
2014-06-23,3280,3325,3370,3280,98528
2014-06-24,3240,3275,3310,3230,81982
2014-06-25,3215,3225,3250,3205,55793
2014-06-26,3210,3215,3245,3205,77793
2014-06-27,3240,3220,3260,3200,46988
2014-06-30,3295,3260,3320,3240,78288
2014-07-01,3325,3275,3375,3270,57650
2014-07-02,3360,3350,3405,3330,75416
2014-07-03,3375,3380,3400,3300,167210
2014-07-04,3445,3395,3465,3365,92684
2014-07-07,3375,3445,3450,3370,62243
2014-07-08,3405,3375,3445,3350,52646
2014-07-09,3375,3420,3455,3370,47621
2014-07-10,3450,3380,3465,3360,78264
2014-07-11,3445,3445,3460,3380,79095
2014-07-14,3380,3425,3445,3380,38441
2014-07-15,3340,3375,3400,3310,119798
2014-07-16,3290,3340,3355,3255,80094
2014-07-17,3300,3275,3320,3270,75028
2014-07-18,3380,3300,3415,3280,103766
2014-07-21,3345,3380,3415,3345,52061
2014-07-22,3365,3330,3380,3330,54386
2014-07-23,3340,3380,3410,3325,111232
2014-07-24,3350,3340,3440,3340,108508
2014-07-25,3370,3350,3385,3345,55741
2014-07-28,3430,3345,3505,3340,137843
2014-07-29,3430,3430,3450,3380,97977
2014-07-30,3560,3520,3805,3520,1439447
2014-07-31,3240,3600,3600,3170,629448
2014-08-01,3145,3150,3225,3105,219093
2014-08-04,3175,3145,3195,3120,79323
2014-08-05,3170,3195,3235,3170,112568
2014-08-06,3180,3170,3215,3145,51316
2014-08-07,3140,3160,3195,3125,65987
2014-08-08,3090,3130,3160,3090,63713
2014-08-11,3075,3090,3115,3070,31207
2014-08-12,2995,3075,3090,2950,121747
2014-08-13,3005,2995,3010,2965,40460
2014-08-14,3160,3015,3455,3015,2076776
2014-08-18,3075,3160,3160,3045,406089
2014-08-19,3120,3100,3195,3045,281531
2014-08-20,3090,3120,3140,3070,99321
2014-08-21,3125,3140,3250,3115,198418
2014-08-22,3135,3125,3195,3125,80392
2014-08-25,3115,3135,3150,3110,41526
2014-08-26,3140,3135,3210,3110,88483
2014-08-27,3075,3140,3200,3075,130199
2014-08-28,3075,3015,3110,3015,90528
2014-08-29,3115,3080,3180,3080,104619
2014-09-01,3065,3115,3115,3050,45682
2014-09-02,3080,3060,3105,3060,25118
2014-09-03,3080,3100,3115,3065,15340
2014-09-04,3080,3050,3090,3045,30221
2014-09-05,3120,3080,3145,3060,41043
2014-09-11,3100,3145,3155,3100,25381
2014-09-12,3115,3090,3145,3075,33069
2014-09-15,3080,3090,3115,3065,25710
2014-09-16,3125,3065,3140,3065,35687
2014-09-17,3100,3110,3135,3070,38471
2014-09-18,3085,3100,3135,3060,32511
2014-09-19,3095,3085,3135,3080,33783
2014-09-22,3180,3085,3255,3085,141032
2014-09-23,3240,3155,3270,3115,199012
2014-09-24,3260,3265,3295,3215,71843
2014-09-25,3300,3235,3370,3235,124443
2014-09-26,3240,3270,3280,3205,64400
2014-09-29,3125,3200,3245,3125,54567
2014-09-30,3165,3180,3185,3125,33286
2014-10-01,3090,3130,3165,3070,35829
2014-10-02,3035,3040,3065,2950,62722
2014-10-06,3075,2970,3205,2970,36790
2014-10-07,3090,3030,3095,3030,16620
2014-10-08,3060,3045,3090,3020,27446
2014-10-10,2990,3060,3060,2950,49167
2014-10-13,2750,2990,3005,2740,150014
2014-10-14,2750,2660,2795,2660,78573
2014-10-15,2775,2730,2780,2730,21960
2014-10-16,2740,2735,2760,2715,12121
2014-10-17,2715,2710,2770,2700,35993
2014-10-20,3095,2710,3095,2665,59194
2014-10-21,2860,3000,3000,2840,82538
2014-10-22,2900,2860,2920,2810,25098
2014-10-23,2845,2890,2920,2810,35198
2014-10-24,2840,2845,2845,2735,55780
2014-10-27,2820,2835,2835,2770,35469
2014-10-28,2805,2795,2820,2745,31792
2014-10-29,2800,2805,2825,2770,30300
2014-10-30,2815,2800,2825,2765,26007
2014-10-31,2820,2800,2845,2790,16336
2014-11-03,2800,2845,2845,2760,10868
2014-11-04,2690,2720,2790,2660,88998
2014-11-05,2590,2650,2715,2520,76483
2014-11-06,2440,2555,2590,2430,103053
2014-11-07,2445,2440,2455,2400,39634
2014-11-10,2410,2405,2445,2405,66650
2014-11-11,2465,2410,2475,2410,49071
2014-11-12,2480,2465,2500,2435,30945
2014-11-13,2475,2465,2485,2455,23635
2014-11-14,2485,2460,2495,2455,34968
2014-11-17,2445,2485,2485,2425,26308
2014-11-18,2445,2420,2480,2420,40337
2014-11-19,2480,2430,2530,2430,64719
2014-11-20,2460,2480,2505,2450,34810
2014-11-21,2455,2440,2485,2430,23545
2014-11-24,2470,2460,2485,2440,39395
2014-11-25,2560,2475,2635,2470,195018
2014-11-26,2565,2570,2600,2535,29518
2014-11-27,2565,2590,2600,2555,38135
2014-11-28,2505,2515,2555,2500,41013
2014-12-01,2405,2465,2505,2400,70747
2014-12-02,2375,2365,2405,2365,24963
2014-12-03,2350,2375,2390,2335,26069
2014-12-04,2370,2330,2380,2325,24422
2014-12-05,2355,2365,2370,2325,31431
2014-12-08,2425,2355,2440,2350,53934
2014-12-09,2540,2405,2540,2400,27513
2014-12-10,2490,2500,2530,2470,25206
2014-12-11,2435,2500,2500,2430,19660
2014-12-12,2455,2435,2480,2410,13219
2014-12-15,2410,2420,2440,2325,33535
2014-12-16,2355,2380,2410,2330,26774
2014-12-17,2340,2330,2355,2300,54305
2014-12-18,2290,2340,2360,2245,59469
2014-12-19,2345,2290,2350,2250,23218
2014-12-22,2400,2320,2445,2320,19732
2014-12-23,2350,2370,2395,2345,16651
2014-12-24,2540,2375,2670,2375,114593
2014-12-26,2640,2590,2725,2585,170341
2014-12-29,2705,2680,2720,2650,20955
2014-12-30,2750,2650,2800,2650,52362
2015-01-02,2785,2740,2830,2705,12897
2015-01-05,2720,2810,2810,2675,23025
2015-01-06,2660,2675,2710,2625,10656
2015-01-07,2690,2660,2700,2615,10807
2015-01-08,2650,2720,2720,2605,16424
2015-01-09,2675,2615,2690,2615,9072
2015-01-12,2675,2665,2675,2655,12165
2015-01-13,2685,2620,2720,2620,18632
2015-01-14,2685,2710,2710,2650,22068
2015-01-15,2695,2685,2695,2615,12535
2015-01-16,2755,2695,2790,2665,32001
2015-01-19,2810,2780,2880,2745,37931
2015-01-20,3015,2840,3015,2765,87683
2015-01-21,2930,3100,3155,2885,269741
2015-01-22,2800,2880,2960,2795,83627
2015-01-23,2860,2800,2915,2800,33986
2015-01-26,3285,3280,3285,3200,790130
2015-01-27,3020,3255,3275,3015,446551
2015-01-28,3065,3010,3105,2950,88852
2015-01-29,2990,3030,3065,2935,93666
2015-01-30,2995,3020,3045,2955,41821
2015-02-02,3440,3040,3440,3040,583135
2015-02-03,3540,3505,3605,3370,271275
2015-02-04,3730,3615,3775,3580,234178
2015-02-05,3350,4285,4285,3295,2028282
2015-02-06,3375,3355,3540,3355,312444
2015-02-09,3150,3375,3395,3150,199392
2015-02-10,3095,3150,3150,3030,122789
2015-02-11,3040,3065,3140,2995,105221
2015-02-12,3005,3070,3100,3000,86140
2015-02-13,3090,2975,3130,2975,55538
2015-02-16,3085,3055,3110,3020,49261
2015-02-17,3005,3110,3135,2985,73192
2015-02-23,2940,2990,3085,2935,45814
2015-02-24,2880,2910,2950,2880,83300
2015-02-25,2940,2885,2970,2885,44431
2015-02-26,3015,2950,3040,2950,26002
2015-02-27,3050,2960,3095,2960,36580
2015-03-02,3025,3030,3095,3000,25982
2015-03-03,3015,3005,3045,2980,30486
2015-03-04,3040,3050,3075,2970,36652
2015-03-05,3040,3040,3075,3000,23596
2015-03-06,3045,3010,3095,3005,39243
2015-03-09,3065,3060,3105,3020,25366
2015-03-10,3220,3075,3390,3075,288168
2015-03-11,3200,3220,3260,3140,65848
2015-03-12,3255,3205,3275,3170,40387
2015-03-13,3200,3290,3290,3180,39753
2015-03-16,3145,3260,3260,3140,39933
2015-03-17,3170,3150,3200,3110,30091
2015-03-18,3135,3210,3210,3030,45603
2015-03-19,3115,3175,3175,3035,21485
2015-03-20,3195,3110,3380,3075,97275
2015-03-23,3225,3250,3280,3155,43990
2015-03-24,3300,3250,3350,3185,68036
2015-03-25,3290,3375,3375,3260,38600
2015-03-26,3390,3300,3560,3205,91902
2015-03-27,3410,3390,3580,3375,88182
2015-03-30,3400,3465,3465,3320,45229
2015-03-31,3395,3400,3405,3300,22846
2015-04-01,3415,3460,3460,3355,49824
2015-04-02,3400,3495,3495,3355,55464
2015-04-03,3395,3445,3445,3350,31451
2015-04-06,3360,3420,3420,3330,48990
2015-04-07,3375,3365,3405,3345,36574
2015-04-08,3435,3355,3495,3355,66764
2015-04-09,3405,3525,3525,3405,49722
2015-04-10,3660,3450,3690,3400,233753
2015-04-13,3790,3675,3950,3600,408302
2015-04-14,3770,3790,3885,3655,166869
2015-04-15,3730,3785,3840,3670,121789
2015-04-16,3660,3685,3735,3580,121160
2015-04-17,3680,3630,3780,3630,111819
2015-04-20,3740,3650,3845,3625,134431
2015-04-21,3685,3765,3850,3685,156185
2015-04-22,3705,3700,3795,3605,159212
2015-04-23,3580,3750,3750,3580,77465
2015-04-24,3500,3650,3650,3475,64191
2015-04-27,3415,3500,3500,3375,68546
2015-04-28,3475,3420,3480,3400,50009
2015-04-29,3440,3440,3510,3370,79183
2015-04-30,3430,3480,3480,3380,80006
2015-05-04,3350,3430,3430,3305,70795
2015-05-06,3350,3315,3695,3215,214359
2015-05-07,3240,3340,3350,3200,59874
2015-05-08,3270,3205,3290,3205,25668
2015-05-11,3265,3260,3325,3200,47934
2015-05-12,2780,3250,3250,2780,1177712
2015-05-13,2660,2590,2695,2480,699320
2015-05-14,2910,2635,2970,2635,522973
2015-05-15,2960,2905,3045,2870,189426
2015-05-18,3400,3315,3400,3230,308161
2015-05-19,3870,3720,3880,3510,745200
2015-05-20,3740,3860,3930,3665,352290
2015-05-21,3845,3770,4085,3520,613211
2015-05-22,3935,3855,4010,3805,226492
2015-05-26,3755,3995,3995,3755,125552
2015-05-27,3685,3680,3795,3650,95184
2015-05-28,3720,3685,3770,3670,63129
2015-05-29,3670,3725,3780,3600,107760
2015-06-01,3560,3600,3670,3545,97925
2015-06-02,3640,3560,3690,3480,131218
2015-06-03,3780,3645,3885,3645,290858
2015-06-04,4115,3845,4270,3730,716521
2015-06-05,4090,4050,4135,3965,174480
2015-06-08,4015,4090,4160,3990,108920
2015-06-09,4615,3935,4615,3935,912927
2015-06-10,4850,4760,5180,4655,1011496
2015-06-11,4560,4950,4995,4535,248991
2015-06-12,4505,4605,4740,4460,208045
2015-06-15,4620,4465,4695,4375,100488
2015-06-16,4530,4650,4720,4210,117116
2015-06-17,4570,4590,4600,4240,167508
2015-06-18,4825,4545,4870,4545,328900
2015-06-19,4775,4855,4875,4625,136530
2015-06-22,4565,4780,4780,4565,85895
2015-06-23,4725,4465,4735,4355,135470
2015-06-24,4575,4820,4820,4470,124917
2015-06-25,4500,4575,4680,4500,105535
2015-06-26,4295,4585,4585,4295,129564
2015-06-29,4220,4265,4435,4100,71338
2015-06-30,4320,4220,4345,4110,94601
2015-07-01,4430,4320,4455,4310,54586
2015-07-02,4350,4405,4490,4265,87015
2015-07-03,4285,4390,4390,4190,74232
2015-07-06,4105,4180,4275,4105,69911
2015-07-07,4100,4095,4190,4030,88843
2015-07-08,4090,4055,4210,3815,95590
2015-07-09,4090,4050,4195,3910,190292
2015-07-10,4300,4160,4315,4050,41521
2015-07-13,4445,4245,4475,4200,198416
2015-07-14,4320,4445,4445,4175,99894
2015-07-15,4320,4270,4360,4245,62593
2015-07-16,4490,4335,4520,4215,73648
2015-07-17,4550,4490,4600,4390,134704
2015-07-20,4770,4600,4890,4600,219359
2015-07-21,4880,4900,4945,4715,195106
2015-07-22,4995,4820,5060,4805,354508
2015-07-23,4900,4955,5040,4695,137488
2015-07-24,4560,4910,4980,4530,152230
2015-07-27,4370,4470,4640,4340,71011
2015-07-28,4360,4390,4390,4140,226577
2015-07-29,4185,4440,4440,4160,93608
2015-07-30,4160,4185,4370,4160,49824
2015-07-31,4235,4290,4290,4110,44412
2015-08-03,4200,4345,4350,4105,83088
2015-08-04,4340,4220,4340,4195,46144
2015-08-05,4425,4380,4480,4330,44733
2015-08-06,4280,4445,4445,4280,56913
2015-08-07,4400,4340,4540,4270,58201
2015-08-10,4325,4400,4400,4165,36091
2015-08-11,4150,4400,4400,4080,70278
2015-08-12,4150,4150,4320,4020,128835
2015-08-13,4285,4150,4370,4150,76153
2015-08-17,4300,4630,4630,4300,114173
2015-08-18,4125,4320,4365,4005,124709
2015-08-19,3895,4000,4120,3820,131631
2015-08-20,3705,3750,4000,3700,110016
2015-08-21,3580,3430,3680,3430,129217
2015-08-24,3580,3460,3800,3460,120624
2015-08-25,3930,3505,4085,3505,66530
2015-08-26,4015,4020,4100,3825,56172
2015-08-27,4120,4030,4190,4025,44708
2015-08-28,4655,4230,4655,4130,201204
2015-08-31,4260,4840,4845,4220,557079
2015-09-01,4070,4240,4290,4030,248153
2015-09-02,4175,3940,4255,3940,68443
2015-09-03,4410,4180,4480,4180,292128
2015-09-04,4350,4455,4480,4250,93796
2015-09-07,4350,4370,4370,4260,40768
2015-09-08,4405,4350,4530,4260,101600
2015-09-09,4535,4415,4570,4300,192858
2015-09-10,4745,4525,4790,4420,224954
2015-09-11,4965,4750,5080,4700,391742
2015-09-14,4850,4990,4990,4770,129865
2015-09-15,4870,4890,4945,4800,45602
2015-09-16,4925,4995,5030,4745,172887
2015-09-17,4890,4875,4995,4790,52595
2015-09-18,4960,4920,5020,4815,113533
2015-09-21,4885,4960,4960,4825,44047
